Date,Day,Time,Phase,Cage,IdLabel,Age_in_months,hourly_duration
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-2,10793A,37,1040.92
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-2,14827B,25,374.904
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-2,16509C,20,818.039
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-2,18291F,15,165.428
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-2,19231J,12,518.991
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-3,14827B,25,159.151
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-3,16509C,20,226.704
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-3,18291F,15,16.324
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-3,19231J,12,226.609
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-4,14827B,25,62.674
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-4,16509C,20,306.841
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-4,18291F,15,25.32
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-4,19231J,12,259.475
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-5,14827B,25,70.732
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-5,16509C,20,219.718
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-5,18291F,15,45.682
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-5,19231J,12,215.579
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-6,14827B,25,66.834
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-6,16509C,20,849.045
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-6,18291F,15,53.461
2020-08-26,4,2023-03-15T18:00:00Z,dark,Cage 3-6,19231J,12,125.278
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-1,14827B,25,100.318
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-1,18291F,15,16.577
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-2,14827B,25,36.755
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-2,18291F,15,222.769
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-3,14827B,25,48.537
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-3,18291F,15,34.094
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-4,14827B,25,109.89
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-4,18291F,15,69.905
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-5,14827B,25,54.727
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-5,18291F,15,30.409
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-6,14827B,25,412.342
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 1-6,18291F,15,9.96
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-1,10793A,37,5.327
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-1,14827B,25,52.857
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-1,16829E,18,172.912
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-1,18291F,15,31.795
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-1,19231J,12,219.663
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-2,10793A,37,30.455
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-2,14827B,25,906.414
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-2,16829E,18,80.656
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-2,18291F,15,220.38
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-2,19231J,12,724.738
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-3,10793A,37,11.939
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-3,14827B,25,35.835
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-3,16829E,18,197.621
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-3,18291F,15,44.703
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-3,19231J,12,94.288
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-4,10793A,37,159.944
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-4,14827B,25,27.862
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-4,16829E,18,224.32
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-4,18291F,15,21.413
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-4,19231J,12,42.747
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-5,10793A,37,38.043
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-5,14827B,25,26.867
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-5,16829E,18,200.488
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-5,18291F,15,56.803
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-5,19231J,12,232.523
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-6,10793A,37,16.959
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-6,14827B,25,29.892
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-6,16829E,18,190.116
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-6,18291F,15,18.6
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 2-6,19231J,12,84.149
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-1,10793A,37,5113.501
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-1,14827B,25,78.227
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-1,16509C,20,36.17
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-1,18291F,15,200.355
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-1,19231J,12,78.819
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-2,10793A,37,117.143
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-2,14827B,25,114.243
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-2,16509C,20,25.043
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-2,18291F,15,104.849
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-2,19231J,12,31.77
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-3,10793A,37,11.289
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-3,14827B,25,60.912
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-3,16509C,20,14.927
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-3,18291F,15,694.441
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-3,19231J,12,34.422
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-4,10793A,37,16.448
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-4,14827B,25,38.832
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-4,16509C,20,27.525
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-4,18291F,15,89.953
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-4,19231J,12,9.08
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-5,10793A,37,66.615
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-5,14827B,25,89.653
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-5,16509C,20,21.994
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-5,18291F,15,112.041
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-5,19231J,12,38.521
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-6,10793A,37,57.273
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-6,14827B,25,161.348
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-6,16509C,20,3656.956
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-6,18291F,15,60.581
2020-08-26,4,2023-03-15T19:00:00Z,dark,Cage 3-6,19231J,12,39.788
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 1-1,19231J,12,12.45
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 1-2,19231J,12,5.029
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 1-4,19231J,12,46.037
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 1-6,19231J,12,12.611
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-1,16829E,18,2.475
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-1,18291F,15,32.117
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-1,19231J,12,101.766
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-2,16829E,18,20.213
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-2,18291F,15,248.541
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-2,19231J,12,348.41
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-3,14827B,25,2.003
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-3,16829E,18,1086.627
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-3,18291F,15,849.395
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-3,19231J,12,48.742
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-4,14827B,25,4.936
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-4,16829E,18,312.42
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-4,18291F,15,336.788
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-4,19231J,12,44.407
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-5,14827B,25,5.899
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-5,16829E,18,54.813
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-5,18291F,15,36.026
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-5,19231J,12,101.677
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-6,14827B,25,5.626
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-6,16829E,18,108.057
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-6,18291F,15,7.762
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 2-6,19231J,12,23.828
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-1,10793A,37,8.23
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-1,14827B,25,5085.565
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-1,16509C,20,34.115
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-1,18291F,15,196.271
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-1,19231J,12,74.966
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-2,14827B,25,623.071
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-2,16509C,20,91.241
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-2,18291F,15,30.501
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-2,19231J,12,57.323
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-3,14827B,25,125.935
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-3,16509C,20,985.753
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-3,18291F,15,361.847
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-3,19231J,12,75.034
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-4,14827B,25,175.273
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-4,16509C,20,93.892
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-4,18291F,15,53.149
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-4,19231J,12,21.171
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-5,14827B,25,34.094
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-5,16509C,20,50.497
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-5,18291F,15,85.098
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-5,19231J,12,32.973
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-6,14827B,25,820.194
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-6,16509C,20,46.484
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-6,18291F,15,152.78
2020-08-26,4,2023-03-15T20:00:00Z,dark,Cage 3-6,19231J,12,99.753
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-1,18291F,15,23.585
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-1,19231J,12,279.453
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-2,18291F,15,3.912
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-2,19231J,12,27.509
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-3,18291F,15,11.75
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-3,19231J,12,60.784
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-4,18291F,15,4.904
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-4,19231J,12,32.633
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-5,18291F,15,5.475
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-5,19231J,12,57.636
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-6,18291F,15,1.645
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 1-6,19231J,12,15.693
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-1,18291F,15,40.05
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-1,19231J,12,141.34
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-2,10793A,37,74.062
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-2,18291F,15,64.271
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-2,19231J,12,12.588
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-3,16829E,18,16.639
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-3,18291F,15,117.287
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-3,19231J,12,54.634
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-4,10793A,37,26.953
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-4,18291F,15,130.106
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-4,19231J,12,98.602
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-5,16829E,18,16.555
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-5,18291F,15,70.602
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-5,19231J,12,45.949
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-6,10793A,37,29.836
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-6,16829E,18,3878.206
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-6,18291F,15,100.804
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 2-6,19231J,12,329.391
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-1,10793A,37,2.821
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-1,16509C,20,570.843
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-1,18291F,15,91.78
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-1,19231J,12,18.849
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-2,10793A,37,1779.643
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-2,16509C,20,134.553
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-2,18291F,15,443.648
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-2,19231J,12,166.38
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-3,10793A,37,455.327
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-3,16509C,20,233.314
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-3,18291F,15,866.175
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-3,19231J,12,73.07
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-4,10793A,37,64.38
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-4,16509C,20,149.111
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-4,18291F,15,224.494
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-4,19231J,12,88.6
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-5,10793A,37,169.976
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-5,16509C,20,156.921
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-5,18291F,15,121.179
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-5,19231J,12,538.168
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-6,10793A,37,7.605
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-6,16509C,20,221.692
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-6,18291F,15,159.389
2020-08-26,4,2023-03-15T21:00:00Z,dark,Cage 3-6,19231J,12,182.028
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-1,10793A,37,3.921
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-1,18291F,15,12.763
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-1,19231J,12,74.509
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-2,10793A,37,9.083
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-2,18291F,15,88.682
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-2,19231J,12,307.276
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-3,10793A,37,15.652
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-3,14827B,25,408.01
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-3,18291F,15,29.974
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-3,19231J,12,233.304
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-4,10793A,37,15.827
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-4,18291F,15,18.213
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-4,19231J,12,84.973
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-5,18291F,15,10.162
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-5,19231J,12,163.544
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-6,18291F,15,37.717
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 1-6,19231J,12,163.684
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-1,10793A,37,120.818
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-1,14827B,25,9.076
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-1,16829E,18,54.854
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-1,18291F,15,75.555
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-1,19231J,12,64.749
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-2,10793A,37,14.82
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-2,14827B,25,16.031
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-2,16829E,18,373.349
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-2,18291F,15,46.919
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-2,19231J,12,30.307
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-3,10793A,37,97.972
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-3,14827B,25,43.818
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-3,16829E,18,255.609
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-3,18291F,15,124.188
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-3,19231J,12,49.306
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-4,10793A,37,10.087
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-4,14827B,25,5.095
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-4,16829E,18,60.452
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-4,18291F,15,125.777
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-4,19231J,12,96.316
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-5,10793A,37,12.341
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-5,14827B,25,11.025
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-5,16829E,18,103.251
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-5,18291F,15,41.53
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-5,19231J,12,63.95
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-6,10793A,37,63.106
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-6,14827B,25,350.584
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-6,16829E,18,938.21
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-6,18291F,15,42.864
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 2-6,19231J,12,2297.353
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-1,16509C,20,273.528
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-1,18291F,15,97.047
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-2,10793A,37,312.305
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-2,14827B,25,189.419
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-2,16509C,20,56.483
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-2,18291F,15,197.975
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-2,19231J,12,1.65
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-3,10793A,37,3953.022
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-3,14827B,25,8.609
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-3,16509C,20,1664.445
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-3,18291F,15,194.702
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-3,19231J,12,5.149
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-4,10793A,37,1.611
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-4,14827B,25,11.561
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-4,16509C,20,58.076
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-4,18291F,15,148.676
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-4,19231J,12,0.96
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-5,14827B,25,7.888
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-5,16509C,20,77.127
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-5,18291F,15,98.05
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-5,19231J,12,7.631
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-6,14827B,25,6.181
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-6,16509C,20,176.288
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-6,18291F,15,100.398
2020-08-26,4,2023-03-15T22:00:00Z,dark,Cage 3-6,19231J,12,47.152
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-1,14827B,25,515.282
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-1,18291F,15,21.509
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-2,14827B,25,109.393
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-2,18291F,15,70.468
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-3,14827B,25,130.276
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-3,18291F,15,393.199
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-4,14827B,25,46.195
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-4,18291F,15,84.766
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-5,14827B,25,39.724
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-5,18291F,15,35.907
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-6,14827B,25,52.395
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 1-6,18291F,15,80.574
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-1,14827B,25,17.216
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-1,16829E,18,99.559
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-1,18291F,15,107.79
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-1,19231J,12,1.918
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-2,10793A,37,726.336
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-2,14827B,25,405.058
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-2,16829E,18,299.355
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-2,18291F,15,253.944
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-2,19231J,12,23.524
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-3,14827B,25,171.161
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-3,16829E,18,299.452
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-3,18291F,15,150.204
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-3,19231J,12,3.797
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-4,10793A,37,19.364
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-4,14827B,25,24.675
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-4,16829E,18,119.056
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-4,18291F,15,104.346
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-4,19231J,12,3.485
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-5,14827B,25,5.959
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-5,16829E,18,387.896
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-5,18291F,15,139.358
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-5,19231J,12,4.388
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-6,10793A,37,27.148
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-6,14827B,25,567.96
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-6,16829E,18,159.855
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-6,18291F,15,215.756
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 2-6,19231J,12,2937.44
2020-08-26,4,2023-03-15T23:00:00Z,dark,Cage 3-1,16509C,20,151.708
